Age,LDTAcc,RT,AttentionCheck,AgeOfMachine,TrialN,ProbeType,ProbePosition,SubjectType,SubjectFreq,SubjectLength,Browser,ProbeFrequency,ProbeCosine,ProbeWord,HasCheck,StimType,StimID,ReadingTime,Condition,OS,fullSentence,TimeTaken,Participant
32,1,833.4,1,5,96,UNREL,AFTER-V,QNP,3.927682114,9,Chrome,3.549681245,0.073515012,STOUT,1,experimental,6,670.2,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every performer obviously should have signed the petition, reports The Guardian.",14.75,66
32,1,718.5,1,5,97,REL,AFTER-VP,DNP,2.459390987,7,Chrome,4.20061812,0.241572992,DAIRY,1,experimental,57,916.6,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the milkman certainly should have involved the union, says The BBC.",14.75,66
32,1,722.4000000000001,1,5,99,UNREL,AFTER-VP,QNP,4.223689768,7,Chrome,3.744015211,0.030983292,SPOON,1,experimental,48,966.6,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",14.75,66
32,1,1018.5999999999999,0,5,100,REL,AFTER-V,DNP,4.257983625,9,Chrome,4.604307777,0.65194005,TOWER,0,experimental,51,597.6,DNP-REL-AFTER-V,Win32,"Given the change in the law, the architect definitely should have extended the deadline, says The BBC.",14.75,66
32,1,783.5999999999999,0,5,102,NONCE,AFTER-V,QNP,4.271877839,7,Chrome,NA,NA,ROKES,0,experimental,44,618.1999999999999,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",14.75,66
32,1,770.3,0,5,104,REL,AFTER-V,QNP,3.734240866,10,Chrome,5.445211745,0.309071146,MONEY,0,experimental,4,634.4,QNP-REL-AFTER-V,Win32,"Given the change in the law, every accountant clearly should have disclosed the information, reports The Times.",14.75,66
32,1,567.4,0,5,105,REL,AFTER-VP,DNP,4.042783642,7,Chrome,4.255257406,0.647438362,BRICK,0,experimental,9,1112.7,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the builder certainly should have filed the report, reports The BBC.",14.75,66
32,1,815.3000000000001,1,5,107,UNREL,AFTER-V,DNP,3.827345184,7,Chrome,3.750050502,0.118541471,GOOSE,1,experimental,53,618,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the dentist certainly should have asked the question, says The Independent.",14.75,66
32,1,772.8000000000001,0,5,110,UNREL,AFTER-V,DNP,3.949644483,9,Chrome,3.76364436,0.008169191,LINEN,0,experimental,41,703,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the conductor clearly should have avoided the behaviour, mentions The Independent.",14.75,66
32,1,736.1,1,5,113,UNREL,AFTER-VP,DNP,2.794650654,7,Chrome,3.875248254,0.16601469,VENUS,1,experimental,23,996.9,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the trucker obviously should have notified the firm, suggests The Independent.",14.75,66
32,1,913.6,0,5,115,NONCE,AFTER-V,DNP,3.496627781,10,Chrome,NA,NA,JESKS,0,experimental,19,718.1999999999999,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the advertiser obviously should have accepted the blame, suggests The Telegraph.",14.75,66
32,1,717.9,0,5,119,NONCE,AFTER-V,QNP,3.603458685,5,Chrome,NA,NA,PIVED,0,experimental,8,650.6999999999999,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every boxer clearly should have informed the association, reports The Sun.",14.75,66
32,1,683.6999999999999,0,5,120,NONCE,AFTER-VP,QNP,3.485497116,5,Chrome,NA,NA,BESKS,0,experimental,26,851.7,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",14.75,66
24,1,918.8,1,1,1,UNREL,AFTER-VP,QNP,2.442833304,8,Chrome,3.583693845,0.332504352,PIPER,1,experimental,60,2426.7,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",25.5,67
24,1,896.5,0,1,4,UNREL,AFTER-VP,QNP,4.460251055,8,Chrome,3.430462728,0.053296581,ACORN,0,experimental,12,2526.2,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every employer clearly should have borne the brunt, reports The Guardian.",25.5,67
24,1,1532.6,0,1,6,REL,AFTER-V,DNP,3.784228166,8,Chrome,4.550270351,0.656811439,WHEEL,0,experimental,39,1592.8,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the mechanic certainly should have destroyed the data, mentions The BBC.",25.5,67
24,1,971.6,0,1,9,REL,AFTER-VP,DNP,3.407217937,7,Chrome,4.147611827,0.387145282,DRAIN,0,experimental,21,3084,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the plumber definitely should have renewed the insurance, suggests The BBC.",25.5,67
24,1,1044.5,1,1,10,NONCE,AFTER-VP,QNP,3.331052745,7,Chrome,NA,NA,DWERT,1,experimental,14,2534.6000000000004,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",25.5,67
24,1,1155.7,0,1,11,NONCE,AFTER-V,QNP,4.438372257,6,Chrome,NA,NA,GELPS,0,experimental,56,1533.9,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every singer clearly should have sued the organiser, says The Sun.",25.5,67
24,1,1052.6,0,1,12,NONCE,AFTER-V,DNP,3.001120593,6,Chrome,NA,NA,WROSH,0,experimental,43,1550.3,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the grocer certainly should have vetoed the proposal, mentions The Telegraph.",25.5,67
24,1,993.9,0,1,13,UNREL,AFTER-V,DNP,3.949644483,9,Chrome,3.76364436,0.008169191,LINEN,0,experimental,41,1884.8,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the conductor clearly should have avoided the behaviour, mentions The Independent.",25.5,67
24,1,788.6,0,1,14,REL,AFTER-V,DNP,4.257983625,9,Chrome,4.604307777,0.65194005,TOWER,0,experimental,51,2283.2,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the architect definitely should have extended the deadline, says The BBC.",25.5,67
24,1,2056.1,1,1,17,NONCE,AFTER-V,QNP,4.166816978,8,Chrome,NA,NA,BRURL,1,experimental,20,1909,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",25.5,67
24,1,1381.8,0,1,18,REL,AFTER-VP,QNP,4.510372539,8,Chrome,4.993537163,0.442868415,MOVIE,0,experimental,58,2892.3999999999996,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every producer obviously should have addressed the inequality, says The Times.",25.5,67
24,1,1222.6,0,1,20,UNREL,AFTER-VP,DNP,3.223196377,7,Chrome,4.171446442,0.118019216,DRILL,0,experimental,47,2925.9,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the stylist certainly should have read the guidance, mentions The Independent.",25.5,67
24,1,1009.2,1,1,21,REL,AFTER-VP,DNP,2.459390987,7,Chrome,4.20061812,0.241572992,DAIRY,1,experimental,57,2708.7,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the milkman certainly should have involved the union, says The BBC.",25.5,67
24,1,1303.3999999999999,0,1,27,UNREL,AFTER-VP,DNP,4.382518198,9,Chrome,3.433099598,0.053885011,RHINO,0,experimental,11,2441.3,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the passenger definitely should have demanded the refund, reports The Independent.",25.5,67
24,1,1405.1,0,1,28,NONCE,AFTER-V,QNP,3.603458685,5,Chrome,NA,NA,PIVED,0,experimental,8,2492.1000000000004,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every boxer clearly should have informed the association, reports The Sun.",25.5,67
24,1,1244.2,0,1,29,NONCE,AFTER-VP,DNP,3.659160937,8,Chrome,NA,NA,SWEFT,0,experimental,49,2759,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the examiner certainly should have enforced the rule, says The Telegraph.",25.5,67
24,1,901.2,0,1,30,REL,AFTER-V,QNP,3.506495478,6,Chrome,3.122361874,0.646292904,LAGER,0,experimental,52,1560,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every brewer clearly should have warned the supplier, says The Times.",25.5,67
24,1,1265,0,1,31,REL,AFTER-V,QNP,3.571960851,11,Chrome,5.026411461,0.703118549,RADIO,0,experimental,28,1950.8000000000002,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every broadcaster definitely should have rectified the situation, claims The Times.",25.5,67
24,1,1730.3999999999999,0,1,32,NONCE,AFTER-VP,DNP,3.96226586,7,Chrome,NA,NA,GARGE,0,experimental,25,2784,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the athlete obviously should have declared the affiliation, claims The Telegraph.",25.5,67
24,1,1216.2,0,1,37,NONCE,AFTER-VP,DNP,3.499480888,9,Chrome,NA,NA,FLOVE,0,experimental,37,2350.6,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the biologist clearly should have replaced the equipment, mentions The Telegraph.",25.5,67
24,1,882,0,1,38,NONCE,AFTER-V,DNP,4.141850119,8,Chrome,NA,NA,TROLF,0,experimental,7,1642.9,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the investor definitely should have updated the protocol, reports The Telegraph.",25.5,67
24,1,3277.2999999999997,0,1,39,NONCE,AFTER-VP,QNP,4.104575844,10,Chrome,NA,NA,QUIBS,0,experimental,2,2601.2,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",25.5,67
24,1,758.8000000000001,0,1,42,REL,AFTER-V,DNP,5.294762043,8,Chrome,5.588746199,0.120705124,POWER,0,experimental,3,2184.5,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the director definitely should have reconsidered the offer, reports The BBC.",25.5,67
24,1,855,0,1,43,UNREL,AFTER-VP,QNP,4.78505379,8,Chrome,3.844663502,0.042999458,BINGO,0,experimental,24,2441.3999999999996,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every graduate certainly should have contacted the council, suggests The Guardian.",25.5,67
24,1,1156.7,0,1,45,UNREL,AFTER-V,DNP,3.316655402,8,Chrome,3.339578962,0.068335277,COMMA,0,experimental,5,1742.3999999999999,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the importer certainly should have returned the paperwork, reports The Independent.",25.5,67
24,1,1519.4,1,1,47,REL,AFTER-VP,QNP,5.075778593,7,Chrome,5.575114555,0.143788679,ORDER,1,experimental,10,3026.4,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every manager obviously should have refuted the rise, reports The Times.",25.5,67
24,1,734,0,1,51,UNREL,AFTER-VP,DNP,3.583221526,11,Chrome,4.517884107,0.190464999,LOGIC,0,experimental,35,2318.2999999999997,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the commentator clearly should have condoned the sanction, claims The Independent.",25.5,67
24,1,672,0,1,54,REL,AFTER-VP,QNP,2.761427779,7,Chrome,4.606665233,0.479175879,LUNCH,0,experimental,34,2825.1,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",25.5,67
24,1,1166.1,0,1,55,NONCE,AFTER-VP,DNP,4.870998895,7,Chrome,NA,NA,DINTH,0,experimental,13,2767.2,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the teacher definitely should have rejected the deal, suggests The Telegraph.",25.5,67
24,1,1298.7,0,1,57,REL,AFTER-V,QNP,3.087558969,8,Chrome,5.04588704,0.490664923,SPEED,0,experimental,16,2283.3,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",25.5,67
24,1,1561.3,1,1,58,NONCE,AFTER-VP,DNP,4.054597373,7,Chrome,NA,NA,WOOSE,1,experimental,1,2841.4,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the surgeon certainly should have undertaken the training, reports The Telegraph.",25.5,67
24,1,899.4,1,1,59,UNREL,AFTER-VP,QNP,3.147773871,9,Chrome,3.874821707,0.024638016,ONION,1,experimental,36,2534.5,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",25.5,67
24,1,1407.2,0,1,61,NONCE,AFTER-V,QNP,4.271877839,7,Chrome,NA,NA,ROKES,0,experimental,44,1993.2,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",25.5,67
24,1,1179,1,1,64,UNREL,AFTER-V,QNP,3.927682114,9,Chrome,3.549681245,0.073515012,STOUT,1,experimental,6,1909.5,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every performer obviously should have signed the petition, reports The Guardian.",25.5,67
24,1,1480.9,0,1,70,NONCE,AFTER-V,DNP,4.216284055,12,Chrome,NA,NA,KNURN,0,experimental,31,1625.8999999999999,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the photographer clearly should have cancelled the subscription, claims The Telegraph.",25.5,67
24,1,1207,0,1,71,UNREL,AFTER-V,DNP,3.590390365,7,Chrome,4.062863781,0.121592092,VINYL,0,experimental,17,1683.1000000000001,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the butcher definitely should have retained the receipt, suggests The Independent.",25.5,67
24,1,1062.5,0,1,72,REL,AFTER-V,DNP,3.484128918,6,Chrome,4.713931387,0.821285068,HORSE,0,experimental,15,2051.2000000000003,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the jockey obviously should have abandoned the practice, suggests The BBC.",25.5,67
24,1,1308,0,1,75,NONCE,AFTER-VP,QNP,3.485497116,5,Chrome,NA,NA,BESKS,0,experimental,26,3385.8,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",25.5,67
24,1,742,1,1,76,UNREL,AFTER-VP,QNP,4.223689768,7,Chrome,3.744015211,0.030983292,SPOON,1,experimental,48,3008.4,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",25.5,67
24,1,939.1,0,1,79,REL,AFTER-V,QNP,3.734240866,10,Chrome,5.445211745,0.309071146,MONEY,0,experimental,4,1960.2,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every accountant clearly should have disclosed the information, reports The Times.",25.5,67
24,1,772.5,0,1,80,REL,AFTER-VP,DNP,4.042783642,7,Chrome,4.255257406,0.647438362,BRICK,0,experimental,9,2593.5,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the builder certainly should have filed the report, reports The BBC.",25.5,67
24,1,797.5,1,1,83,REL,AFTER-V,QNP,3.296803811,9,Chrome,4.753427409,0.337449731,AGENT,1,experimental,40,1917.8999999999999,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",25.5,67
24,1,1459.2,0,1,84,UNREL,AFTER-V,QNP,5.005747312,9,Chrome,3.519602188,0.028582389,POUCH,0,experimental,18,1866.3000000000002,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",25.5,67
24,1,3446.6,0,1,85,NONCE,AFTER-V,DNP,3.496627781,10,Chrome,NA,NA,JESKS,0,experimental,19,1809.6000000000001,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the advertiser obviously should have accepted the blame, suggests The Telegraph.",25.5,67
24,1,971.7,1,1,87,UNREL,AFTER-V,DNP,3.827345184,7,Chrome,3.750050502,0.118541471,GOOSE,1,experimental,53,1725.8,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the dentist certainly should have asked the question, says The Independent.",25.5,67
24,1,916.5,0,1,88,UNREL,AFTER-V,QNP,5.617442386,7,Chrome,4.199949835,0.072750297,WHEAT,0,experimental,42,1660.1,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every company definitely should have announced the appointment, mentions The Guardian.",25.5,67
24,1,898.9,0,1,93,UNREL,AFTER-V,DNP,2.935126552,6,Chrome,3.642666662,0.032653466,BUNNY,0,experimental,29,2041,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the funder obviously should have released the document, claims The Independent.",25.5,67
24,1,855.1,1,1,94,REL,AFTER-VP,DNP,4.528661332,8,Chrome,4.773777517,0.358177388,STEEL,1,experimental,33,3084.9,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the engineer obviously should have forseen the issue, claims The BBC.",25.5,67
24,1,891.2,0,1,96,UNREL,AFTER-VP,DNP,3.563555912,8,Chrome,3.954710348,0.06281869,PATIO,0,experimental,59,2882.8999999999996,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the commuter definitely should have reported the matter, says The Independent.",25.5,67
24,1,1095.5,1,1,98,UNREL,AFTER-VP,DNP,2.794650654,7,Chrome,3.875248254,0.16601469,VENUS,1,experimental,23,3384.2,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the trucker obviously should have notified the firm, suggests The Independent.",25.5,67
24,1,839.8,0,1,99,REL,AFTER-VP,QNP,3.681799882,10,Chrome,4.975835563,0.258602769,MATCH,0,experimental,46,2684.6,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every footballer definitely should have told the truth, mentions The Times.",25.5,67
24,1,1214.8000000000002,0,1,101,UNREL,AFTER-V,QNP,4.33783738,9,Chrome,3.65360327,0.040631859,AISLE,0,experimental,30,1792.2,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every publisher certainly should have defined the term, claims The Guardian.",25.5,67
24,1,730.3,0,1,102,UNREL,AFTER-V,QNP,2.954817735,7,Chrome,4.227867511,0.200530544,MERCY,0,experimental,54,1917.5,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",25.5,67
24,1,1639.1,1,1,104,REL,AFTER-VP,DNP,3.541556206,8,Chrome,5.026411782,0.501397476,PLANT,1,experimental,45,2642.3999999999996,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the gardener clearly should have verified the claim, mentions The BBC.",25.5,67
24,1,1270.5,0,1,105,NONCE,AFTER-VP,QNP,3.672348826,8,Chrome,NA,NA,YURFS,0,experimental,50,3167.2,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every comedian obviously should have considered the damage, says The Sun.",25.5,67
24,1,715.9,1,1,106,REL,AFTER-V,DNP,4.064504628,7,Chrome,3.354276001,0.363666985,BROOM,1,experimental,27,1683.8,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the cleaner clearly should have discarded the item, claims The BBC.",25.5,67
24,1,1113,0,1,112,NONCE,AFTER-VP,QNP,3.671694735,6,Chrome,NA,NA,MAFTS,0,experimental,38,3093.1000000000004,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every sailor definitely should have known the risk, mentions The Sun.",25.5,67
24,1,1061.5,0,1,113,NONCE,AFTER-V,QNP,4.189108375,6,Chrome,NA,NA,GLIRM,0,experimental,32,2249.8,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every farmer definitely should have condemned the behaviour, claims The Sun.",25.5,67
24,1,859,0,1,114,REL,AFTER-VP,QNP,3.651952199,6,Chrome,3.815537153,0.477421541,BEARD,0,experimental,22,3117.7999999999997,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",25.5,67
24,1,1294.1000000000001,0,1,120,NONCE,AFTER-V,DNP,3.570916411,9,Chrome,NA,NA,SMECK,0,experimental,55,1809.3,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the physicist definitely should have interrupted the meeting, says The Telegraph.",25.5,67
34,1,887.1,0,3,2,REL,AFTER-VP,QNP,3.407217937,7,Chrome,4.147611827,0.387145282,DRAIN,0,experimental,21,2568.2,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",21.916666666666668,68
34,1,832.6,0,3,5,UNREL,AFTER-V,DNP,3.734240866,10,Chrome,3.567262547,0.101478916,STUNT,0,experimental,4,1601.6999999999998,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the accountant clearly should have disclosed the information, reports The Times.",21.916666666666668,68
34,1,717.1999999999999,0,3,7,UNREL,AFTER-V,QNP,3.590390365,7,Chrome,4.062863781,0.121592092,VINYL,0,experimental,17,1702.2,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every butcher definitely should have retained the receipt, suggests The Independent.",21.916666666666668,68
34,1,690.1,0,3,8,REL,AFTER-VP,DNP,4.438372257,6,Chrome,5.048236364,0.43050393,VOICE,0,experimental,56,2421.2,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the singer clearly should have sued the organiser, says The Sun.",21.916666666666668,68
34,1,1041.3,1,3,9,UNREL,AFTER-VP,DNP,5.075778593,7,Chrome,3.413519289,0.055355864,STUMP,1,experimental,10,2017.1000000000001,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the manager obviously should have refuted the rise, reports The Times.",21.916666666666668,68
34,1,952.4,0,3,10,NONCE,AFTER-V,DNP,5.005747312,9,Chrome,NA,NA,GLARM,0,experimental,18,1218.3999999999999,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the executive clearly should have paid the fine, suggests The Guardian.",21.916666666666668,68
34,1,725.8,0,3,11,UNREL,AFTER-V,QNP,3.949644483,9,Chrome,3.76364436,0.008169191,LINEN,0,experimental,41,1451.1000000000001,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every conductor clearly should have avoided the behaviour, mentions The Independent.",21.916666666666668,68
34,1,1008.4,0,3,12,NONCE,AFTER-VP,DNP,4.78505379,8,Chrome,NA,NA,GLIPS,0,experimental,24,2435.8,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the graduate certainly should have contacted the council, suggests The Guardian.",21.916666666666668,68
34,1,891.5999999999999,0,3,13,NONCE,AFTER-VP,QNP,4.054597373,7,Chrome,NA,NA,WOOSE,1,experimental,1,2201.8,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",21.916666666666668,68
34,1,831.0999999999999,1,3,17,NONCE,AFTER-VP,DNP,3.147773871,9,Chrome,NA,NA,BLEPH,1,experimental,36,2234.9,DNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, the paramedic definitely should have joined the protest, claims The Guardian.",21.916666666666668,68
34,1,760.9,0,3,19,UNREL,AFTER-V,QNP,2.935126552,6,Chrome,3.642666662,0.032653466,BUNNY,0,experimental,29,1434.3999999999999,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",21.916666666666668,68
34,1,884.3,1,3,22,UNREL,AFTER-VP,QNP,2.794650654,7,Chrome,3.875248254,0.16601469,VENUS,1,experimental,23,2068.9,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every trucker obviously should have notified the firm, suggests The Independent.",21.916666666666668,68
34,1,753.9,1,3,24,UNREL,AFTER-V,DNP,3.296803811,9,Chrome,3.689125491,0.137191468,BASIL,1,experimental,40,1033.7,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the informant obviously should have examined the contract, mentions The Times.",21.916666666666668,68
34,1,873.9,0,3,25,UNREL,AFTER-VP,QNP,4.382518198,9,Chrome,3.433099598,0.053885011,RHINO,0,experimental,11,1785.6000000000001,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",21.916666666666668,68
34,1,745,0,3,27,UNREL,AFTER-VP,QNP,3.563555912,8,Chrome,3.954710348,0.06281869,PATIO,0,experimental,59,1785.1999999999998,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",21.916666666666668,68
34,1,850.5,0,3,29,NONCE,AFTER-VP,QNP,4.870998895,7,Chrome,NA,NA,DINTH,0,experimental,13,1636.6000000000001,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",21.916666666666668,68
34,1,1750.8999999999999,1,3,30,UNREL,AFTER-V,QNP,3.827345184,7,Chrome,3.750050502,0.118541471,GOOSE,1,experimental,53,1551.3999999999999,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",21.916666666666668,68
34,1,876.1999999999999,0,3,32,UNREL,AFTER-VP,QNP,3.223196377,7,Chrome,4.171446442,0.118019216,DRILL,0,experimental,47,1203,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",21.916666666666668,68
34,1,892.8000000000001,0,3,33,NONCE,AFTER-VP,QNP,3.499480888,9,Chrome,NA,NA,FLOVE,0,experimental,37,1185.8,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",21.916666666666668,68
34,1,1084.1000000000001,1,3,35,REL,AFTER-V,QNP,4.064504628,7,Chrome,3.354276001,0.363666985,BROOM,1,experimental,27,1085.5,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",21.916666666666668,68
34,1,818.6,0,3,38,NONCE,AFTER-V,QNP,4.141850119,8,Chrome,NA,NA,TROLF,0,experimental,7,867.4,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every investor definitely should have updated the protocol, reports The Telegraph.",21.916666666666668,68
34,1,1202,0,3,39,NONCE,AFTER-V,QNP,4.216284055,12,Chrome,NA,NA,KNURN,0,experimental,31,884.6,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",21.916666666666668,68
34,1,818.6,0,3,40,NONCE,AFTER-V,DNP,2.954817735,7,Chrome,NA,NA,GLIMP,0,experimental,54,900.9000000000001,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the postman obviously should have consulted the website, says The Guardian.",21.916666666666668,68
34,1,912,0,3,44,REL,AFTER-V,DNP,3.672348826,8,Chrome,4.316053735,0.419525812,LAUGH,0,experimental,50,684.8,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the comedian obviously should have considered the damage, says The Sun.",21.916666666666668,68
34,1,815.2,0,3,45,NONCE,AFTER-V,DNP,5.617442386,7,Chrome,NA,NA,STRUG,0,experimental,42,783.9000000000001,DNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, the company definitely should have announced the appointment, mentions The Guardian.",21.916666666666668,68
34,1,853.3,0,3,47,NONCE,AFTER-V,QNP,3.001120593,6,Chrome,NA,NA,WROSH,0,experimental,43,734.3,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",21.916666666666668,68
34,1,798.8,0,3,49,REL,AFTER-VP,DNP,4.189108375,6,Chrome,5.35321928,0.284884024,FIELD,0,experimental,32,1352.1000000000001,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the farmer definitely should have condemned the behaviour, claims The Sun.",21.916666666666668,68
34,1,714.4000000000001,1,3,51,REL,AFTER-VP,QNP,3.541556206,8,Chrome,5.026411782,0.501397476,PLANT,1,experimental,45,1101.6999999999998,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",21.916666666666668,68
34,1,685.4,1,3,52,REL,AFTER-VP,QNP,4.528661332,8,Chrome,4.773777517,0.358177388,STEEL,1,experimental,33,1101.1,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",21.916666666666668,68
